EncuestaID,RangoEdad,Genero,Departamento,Municipio,Ocupacion
1455,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,No Indicado
1456,18 - 24 Años,Masculino,Retalhuleu,Otro Municipio,Empleado Privado
1457,45 - 54 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1458,35 - 44 Años,Femenino,Sacatepéquez,Sumpango,Empleado Privado
927,55 Años O Más,Masculino,Zacapa,Otro Municipio,Otro
1460,25 - 34 Años,Femenino,San Marcos,Otro Municipio,Empleado Público
1461,25 - 34 Años,Masculino,Totonicapán,Cabecera Municipal,Jubilado
1462,25 - 34 Años,Masculino,Quetzaltenango,Quetzaltenango,Empresario
1463,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
1464,18 - 24 Años,Masculino,Izabal,Cabecera Municipal,Empresario
1465,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Profesional Independiente
1466,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
1467,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
1468,18 - 24 Años,Femenino,El Progreso,El Progreso,Empleado Privado
1469,18 - 24 Años,Femenino,Escuintla,Escuintla,Profesional Independiente
1470,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Otro
1471,25 - 34 Años,Femenino,Sacatepéquez,Jocotenango,Estudiante
1472,45 - 54 Años,Femenino,Chimaltenango,Chimaltenango,Empleado Público
1473,45 - 54 Años,Femenino,Jalapa,Jalapa,Profesional Independiente
1474,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Estudiante
1475,25 - 34 Años,Femenino,Jalapa,Cabecera Municipal,Comerciante
1476,25 - 34 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
1477,18 - 24 Años,Femenino,Sololá,Otro Municipio,Empresario
1478,25 - 34 Años,Masculino,Quetzaltenango,Quetzaltenango,Empleado Privado
1479,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Estudiante
1480,18 - 24 Años,Femenino,Quetzaltenango,Quetzaltenango,Estudiante
1481,25 - 34 Años,Masculino,El Progreso,Otro Municipio,Empresario
1482,25 - 34 Años,Masculino,Santa Rosa,Cabecera Municipal,Empleado Privado
1483,55 Años O Más,Masculino,Guatemala,Santa Catarina Pinula,Otro
1484,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1485,18 - 24 Años,Femenino,Guatemala,Mixco,Profesional Independiente
1486,Menos De 18 Años,Femenino,Santa Rosa,Cabecera Municipal,Comerciante
1487,18 - 24 Años,Femenino,Alta Verapaz,Alta Verapaz,Empresario
1488,55 Años O Más,Femenino,Guatemala,Mixco,Empleado Privado
1489,45 - 54 Años,Masculino,Guatemala,Villa Nueva,Comerciante
1490,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,No Indicado
1491,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
1492,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Empleado Privado
1493,Menos De 18 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Privado
1494,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Estudiante
1495,45 - 54 Años,Masculino,Chimaltenango,Patzún,Empleado Privado
1496,Menos De 18 Años,Masculino,Quiché,Otro Municipio,Empleado Privado
1497,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Empresario
1498,Menos De 18 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1499,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Estudiante
1500,18 - 24 Años,Femenino,Chimaltenango,Patzún,Empleado Privado
1501,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1502,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Ama De Casa
1503,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empresario
1504,25 - 34 Años,Prefiero No Indicarlo,Escuintla,Escuintla,Empleado Privado
1505,25 - 34 Años,Femenino,Guatemala,Mixco,Estudiante
1506,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Coatepeque,Estudiante
1507,25 - 34 Años,Masculino,Guatemala,Mixco,Empleado Público
1508,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Público
1509,Menos De 18 Años,Masculino,Sacatepéquez,Jocotenango,Comerciante
1510,Menos De 18 Años,Femenino,Sacatepéquez,Antigua Guatemala,Empleado Público
1511,45 - 54 Años,Masculino,Santa Rosa,Santa Rosa,Estudiante
1512,Menos De 18 Años,Masculino,Guatemala,Mixco,Empleado Público
1513,18 - 24 Años,Masculino,Huehuetenango,Otro Municipio,Comerciante
1514,35 - 44 Años,Masculino,Sacatepéquez,Jocotenango,Profesional Independiente
1515,35 - 44 Años,Masculino,Suchitepéquez,Cabecera Municipal,Empleado Privado
1516,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1517,25 - 34 Años,Masculino,Guatemala,Mixco,Comerciante
1518,Menos De 18 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante
1519,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Público
1520,Menos De 18 Años,Masculino,Guatemala,Villa Nueva,Empresario
1521,18 - 24 Años,Femenino,Sacatepéquez,Sumpango,Comerciante
1522,Menos De 18 Años,Masculino,El Progreso,Cabecera Municipal,Estudiante
1523,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Profesional Independiente
1524,25 - 34 Años,Masculino,Sacatepéquez,Antigua Guatemala,Empleado Público
1525,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1526,18 - 24 Años,Femenino,Retalhuleu,Cabecera Municipal,Empleado Privado
1527,25 - 34 Años,Femenino,Chimaltenango,Chimaltenango,Empleado Público
1528,Menos De 18 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1529,45 - 54 Años,Prefiero No Indicarlo,Huehuetenango,Huehuetenango,Empleado Privado
1530,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1531,35 - 44 Años,Masculino,Escuintla,Palín,Otro
1532,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
1533,25 - 34 Años,Masculino,Alta Verapaz,Cabecera Municipal,Estudiante
1534,25 - 34 Años,Masculino,Guatemala,Mixco,Comerciante
1535,18 - 24 Años,Femenino,Sacatepéquez,Sumpango,Empresario
1536,25 - 34 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Comerciante
1537,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Ama De Casa
1538,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
1539,18 - 24 Años,Masculino,Huehuetenango,Huehuetenango,Empleado Público
1540,25 - 34 Años,Femenino,Suchitepéquez,Cabecera Municipal,Empleado Privado
1541,45 - 54 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1542,18 - 24 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Privado
1543,45 - 54 Años,Masculino,Alta Verapaz,Otro Municipio,Empleado Privado
1544,18 - 24 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Privado
1545,Menos De 18 Años,Femenino,Chiquimula,Cabecera Municipal,Estudiante
1546,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Estudiante
1547,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1548,35 - 44 Años,Femenino,Guatemala,Mixco,Empleado Privado
1549,18 - 24 Años,Masculino,Xela,Olintepeque,Empleado Privado
1550,25 - 34 Años,Femenino,Guatemala,Guatemala,Comerciante
1551,18 - 24 Años,Femenino,Quiché,Otro Municipio,Ama De Casa
1552,Menos De 18 Años,Masculino,Quetzaltenango,Olintepeque,Empleado Privado
1553,25 - 34 Años,Prefiero No Indicarlo,Retalhuleu,Retalhuleu,Comerciante
1554,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
1555,45 - 54 Años,Femenino,Guatemala,Guatemala,Profesional Independiente
1556,Menos De 18 Años,Masculino,Jalapa,Cabecera Municipal,Empleado Privado
1557,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Ama De Casa
1558,45 - 54 Años,Femenino,Guatemala,,Otro
1559,45 - 54 Años,Masculino,Totonicapán,Cabecera Municipal,Comerciante
1560,25 - 34 Años,Masculino,Guatemala,Guatemala,Comerciante
1561,35 - 44 Años,Femenino,Zacapa,Otro Municipio,Empleado Privado
1562,35 - 44 Años,Femenino,Baja Verapaz,Otro Municipio,Comerciante
1563,25 - 34 Años,Femenino,Quetzaltenango,Olintepeque,Estudiante
1564,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Empleado Privado
1565,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Público
1566,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Estudiante
1567,18 - 24 Años,Femenino,Chimaltenango,Tecpán Guatemala,Empleado Privado
1568,45 - 54 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1569,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Otro
1570,18 - 24 Años,Masculino,Guatemala,Mixco,Profesional Independiente
1571,25 - 34 Años,Masculino,Suchitepéquez,Otro Municipio,Comerciante
1572,Menos De 18 Años,Masculino,Quetzaltenango,Olintepeque,Empleado Privado
1573,25 - 34 Años,Masculino,Chiquimula,Chiquimula,Empleado Público
1574,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1575,25 - 34 Años,Masculino,Escuintla,Escuintla,Empleado Privado
1576,25 - 34 Años,Femenino,Sacatepéquez,Sumpango,Empleado Privado
1577,25 - 34 Años,Femenino,Guatemala,Guatemala,Ama De Casa
1578,18 - 24 Años,Masculino,El Progreso,Otro Municipio,Comerciante
1579,Menos De 18 Años,Masculino,Guatemala,,Profesional Independiente
1580,25 - 34 Años,Masculino,Jalapa,Otro Municipio,Empleado Privado
1581,18 - 24 Años,Femenino,Chimaltenango,Tecpán Guatemala,Ama De Casa
1582,25 - 34 Años,Masculino,Sacatepéquez,Sumpango,Profesional Independiente
1583,18 - 24 Años,Femenino,Guatemala,Guatemala,Profesional Independiente
1584,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante
1585,35 - 44 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Profesional Independiente
1586,45 - 54 Años,Femenino,Guatemala,Mixco,Empresario
1587,Menos De 18 Años,Prefiero No Indicarlo,Guatemala,San Miguel Petapa,Empleado Público
1588,35 - 44 Años,Masculino,Retalhuleu,Retalhuleu,Empleado Privado
1589,35 - 44 Años,Masculino,Guatemala,Guatemala,Empresario
1590,35 - 44 Años,Femenino,Guatemala,Mixco,Empleado Público
1591,18 - 24 Años,Masculino,Chimaltenango,Chimaltenango,Empleado Privado
1592,25 - 34 Años,Femenino,Escuintla,Escuintla,Estudiante
1593,18 - 24 Años,Femenino,Quetzaltenango,Olintepeque,Empresario
1594,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1595,55 Años O Más,Femenino,Guatemala,Villa Nueva,Empleado Privado
1596,25 - 34 Años,Femenino,Huehuetenango,Huehuetenango,Empleado Privado
1597,35 - 44 Años,Femenino,Chiquimula,,Estudiante
1598,18 - 24 Años,Femenino,Guatemala,Mixco,Empleado Privado
1599,25 - 34 Años,Masculino,Escuintla,Escuintla,Empleado Privado
1600,Menos De 18 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
1601,18 - 24 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Público
1602,Menos De 18 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1603,25 - 34 Años,Femenino,Escuintla,Escuintla,Profesional Independiente
1604,35 - 44 Años,Femenino,Alta Verapaz,Cabecera Municipal,Estudiante
1605,Menos De 18 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1606,45 - 54 Años,Femenino,Izabal,Otro Municipio,Empleado Privado
1607,25 - 34 Años,Femenino,Guatemala,Mixco,Profesional Independiente
1608,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Empleado Público
1609,45 - 54 Años,Femenino,Huehuetenango,Cabecera Municipal,Ama De Casa
1610,45 - 54 Años,Masculino,Guatemala,Mixco,Estudiante
1611,45 - 54 Años,Femenino,Chimaltenango,Tecpán Guatemala,Empleado Privado
1612,25 - 34 Años,Masculino,Petén,San Benito,Otro
1613,25 - 34 Años,Femenino,Guatemala,Mixco,Estudiante
1614,45 - 54 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,No Indicado
1615,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Profesional Independiente
1616,18 - 24 Años,Masculino,Quetzaltenango,Coatepeque,Estudiante
1617,35 - 44 Años,Femenino,Jalapa,Otro Municipio,Empleado Privado
1618,Menos De 18 Años,Masculino,Chimaltenango,Patzún,Otro
1619,25 - 34 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1620,45 - 54 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
1621,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1622,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Comerciante
1623,18 - 24 Años,Femenino,Guatemala,Mixco,Estudiante
1624,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Comerciante
1625,18 - 24 Años,Masculino,Guatemala,Mixco,Profesional Independiente
1626,Menos De 18 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
1627,45 - 54 Años,Femenino,Petén,Flores,Profesional Independiente
1628,45 - 54 Años,Masculino,Sololá,Otro Municipio,Jubilado
1629,25 - 34 Años,Masculino,Guatemala,Guatemala,Otro
1630,35 - 44 Años,Femenino,Zacapa,Cabecera Municipal,Empleado Privado
1631,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
1632,55 Años O Más,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Privado
1633,18 - 24 Años,Femenino,Guatemala,Mixco,Profesional Independiente
1634,18 - 24 Años,Femenino,Guatemala,Mixco,Estudiante
1635,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Empleado Público
1636,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
1637,35 - 44 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
1638,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Comerciante
1639,25 - 34 Años,Femenino,Alta Verapaz,Cabecera Municipal,Ama De Casa
1640,25 - 34 Años,Prefiero No Indicarlo,Chimaltenango,Patzún,Jubilado
1641,25 - 34 Años,Masculino,Guatemala,Mixco,Estudiante
1642,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1643,18 - 24 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1644,25 - 34 Años,Masculino,Zacapa,Zacapa,Comerciante
1645,Menos De 18 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Empresario
1646,25 - 34 Años,Masculino,Guatemala,Mixco,Profesional Independiente
1647,55 Años O Más,Femenino,Guatemala,Guatemala,Estudiante
1648,35 - 44 Años,Femenino,Sololá,Cabecera Municipal,Empleado Privado
1649,35 - 44 Años,Masculino,Jalapa,Otro Municipio,Jubilado
1650,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1651,35 - 44 Años,Masculino,Huehuetenango,Huehuetenango,Estudiante
1652,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Profesional Independiente
1653,35 - 44 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1654,Menos De 18 Años,Masculino,San Marcos,Otro Municipio,Ama De Casa
1655,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Ama De Casa
1656,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Público
1657,18 - 24 Años,Masculino,Jalapa,Cabecera Municipal,Empleado Privado
1658,25 - 34 Años,Femenino,Totonicapán,Totonicapán,Empleado Privado
1659,18 - 24 Años,Femenino,Totonicapán,Totonicapán,Otro
1660,18 - 24 Años,Femenino,Baja Verapaz,Otro Municipio,Ama De Casa
1661,Menos De 18 Años,Femenino,Escuintla,Palín,Empleado Público
1662,35 - 44 Años,Masculino,Zacapa,,Empleado Privado
1663,18 - 24 Años,Femenino,Guatemala,Mixco,No Indicado
1664,35 - 44 Años,Femenino,Guatemala,Guatemala,Comerciante
1665,25 - 34 Años,Masculino,Sololá,Cabecera Municipal,Empleado Privado
1666,35 - 44 Años,Femenino,Izabal,Otro Municipio,Ama De Casa
1667,25 - 34 Años,Masculino,Guate,Mixco,Estudiante
1668,35 - 44 Años,Femenino,San Marcos,San Marcos,Profesional Independiente
1669,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
1670,35 - 44 Años,Femenino,Guate,Villa Nueva,Empleado Privado
1671,35 - 44 Años,Masculino,Chimaltenango,Chimaltenango,Estudiante
1672,25 - 34 Años,Femenino,Escuintla,Palín,Estudiante
1673,Menos De 18 Años,Femenino,Guatemala,Mixco,Empleado Privado
1674,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Empresario
1675,25 - 34 Años,Femenino,Guatemala,Mixco,Estudiante
1676,45 - 54 Años,Femenino,Sacatepéquez,Ciudad Vieja,Empleado Público
1677,25 - 34 Años,Femenino,Suchitepéquez,Otro Municipio,Empleado Privado
1678,25 - 34 Años,Masculino,Quetzaltenango,,Estudiante
1679,18 - 24 Años,Masculino,Quetzaltenango,Quetzaltenango,Ama De Casa
1680,55 Años O Más,Masculino,Guate,Santa Catarina Pinula,Comerciante
1681,35 - 44 Años,Femenino,Guatemala,Guatemala,Ama De Casa
1682,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Público
1683,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Otro
1684,Menos De 18 Años,Masculino,Guatemala,Mixco,Empleado Privado
1685,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Profesional Independiente
1686,Menos De 18 Años,Masculino,Guatemala,Guatemala,Ama De Casa
1687,25 - 34 Años,Femenino,Retalhuleu,Otro Municipio,Empleado Privado
1688,25 - 34 Años,Femenino,Chiquimula,Cabecera Municipal,Empleado Privado
1689,35 - 44 Años,Masculino,Quetzaltenango,Coatepeque,Otro
1690,35 - 44 Años,Masculino,Jalapa,,Ama De Casa
1691,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Profesional Independiente
1692,45 - 54 Años,Masculino,Guatemala,Villa Nueva,Profesional Independiente
1693,35 - 44 Años,Masculino,Sololá,Sololá,Estudiante
1694,45 - 54 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1695,18 - 24 Años,Femenino,Petén,Flores,Empleado Privado
1696,18 - 24 Años,Masculino,Chiquimula,Otro Municipio,Empresario
1697,45 - 54 Años,Masculino,Guatemala,Mixco,Profesional Independiente
1698,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Público
1699,45 - 54 Años,Masculino,Guatemala,Guatemala,Estudiante
1700,18 - 24 Años,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
1701,45 - 54 Años,Masculino,Guatemala,Mixco,Empleado Privado
1702,Menos De 18 Años,Masculino,Retalhuleu,Cabecera Municipal,Estudiante
1703,45 - 54 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
1704,55 Años O Más,Masculino,Sololá,Cabecera Municipal,Profesional Independiente
1705,Menos De 18 Años,Masculino,Chimaltenango,Patzún,Comerciante
1706,45 - 54 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1707,18 - 24 Años,Masculino,Chimaltenango,Chimaltenango,Comerciante
1708,Menos De 18 Años,Masculino,Quetzaltenango,Quetzaltenango,Profesional Independiente
1709,18 - 24 Años,Masculino,Guatemala,Mixco,Empleado Privado
1710,35 - 44 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1711,25 - 34 Años,Masculino,Guatemala,,Empleado Privado
1712,45 - 54 Años,Femenino,Chimaltenango,Patzún,Ama De Casa
1713,35 - 44 Años,Masculino,Sacatepéquez,Antigua Guatemala,Empleado Privado
1714,35 - 44 Años,Femenino,Sololá,Cabecera Municipal,Empleado Público
1715,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Estudiante
1716,35 - 44 Años,Femenino,Chimaltenango,Tecpán Guatemala,Empleado Público
1717,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Otro Municipio,Estudiante
1718,35 - 44 Años,Femenino,Quiché,Otro Municipio,Estudiante
1719,55 Años O Más,Masculino,San Marcos,Cabecera Municipal,Empleado Privado
1720,25 - 34 Años,Femenino,Guatemala,Mixco,Empresario
1721,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
1722,18 - 24 Años,Masculino,Zacapa,Otro Municipio,Comerciante
1723,Menos De 18 Años,Masculino,Guatemala,Mixco,Ama De Casa
1724,25 - 34 Años,Prefiero No Indicarlo,Retalhuleu,Cabecera Municipal,Ama De Casa
1725,18 - 24 Años,Masculino,Quetzaltenango,Coatepeque,Ama De Casa
1726,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Público
1727,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Privado
1728,35 - 44 Años,Femenino,Guatemala,Guatemala,No Indicado
1729,18 - 24 Años,Masculino,Escuintla,Palín,Otro
1730,25 - 34 Años,Masculino,Chimaltenango,Tecpán Guatemala,Profesional Independiente
1731,25 - 34 Años,Femenino,Guatemala,Mixco,Empleado Privado
1732,25 - 34 Años,Femenino,Jutiapa,Otro Municipio,Ama De Casa
1733,18 - 24 Años,Femenino,Quiché,Cabecera Municipal,Empresario
1734,35 - 44 Años,Masculino,Chimaltenango,Patzún,Estudiante
1735,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1736,35 - 44 Años,Femenino,Totonicapán,Cabecera Municipal,Ama De Casa
1737,Menos De 18 Años,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
1738,18 - 24 Años,Masculino,Retalhuleu,Cabecera Municipal,Empresario
1739,18 - 24 Años,Masculino,Chimaltenango,Tecpán Guatemala,Profesional Independiente
1740,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Jubilado
1741,25 - 34 Años,Femenino,Huehuetenango,Cabecera Municipal,Empleado Privado
1742,35 - 44 Años,Femenino,Chiquimula,Otro Municipio,Otro
1743,25 - 34 Años,Masculino,Escuintla,Escuintla,Ama De Casa
1744,35 - 44 Años,Femenino,Quiché,Cabecera Municipal,Empleado Privado
1745,18 - 24 Años,Femenino,Retalhuleu,Cabecera Municipal,Comerciante
1746,18 - 24 Años,Masculino,Quetzaltenango,Olintepeque,Comerciante
1747,45 - 54 Años,Femenino,Chimaltenango,Patzún,Ama De Casa
1748,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Estudiante
1749,25 - 34 Años,Masculino,El Progreso,Cabecera Municipal,Estudiante
1750,35 - 44 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Ama De Casa
1751,35 - 44 Años,Femenino,Guatemala,Guatemala,Comerciante
1752,18 - 24 Años,Femenino,Sacatepéquez,Sumpango,Empresario
1753,45 - 54 Años,Femenino,Santa Rosa,Cabecera Municipal,Empleado Público
1754,25 - 34 Años,Femenino,Jutiapa,Otro Municipio,Empleado Público
1755,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Estudiante
1756,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Jubilado
1757,35 - 44 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1758,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Coatepeque,Otro
1759,35 - 44 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1760,18 - 24 Años,Femenino,Escuintla,Escuintla,Empleado Privado
1761,35 - 44 Años,Masculino,Chimaltenango,Chimaltenango,Profesional Independiente
1762,35 - 44 Años,Femenino,Guatemala,Mixco,Empleado Privado
1763,Menos De 18 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
1764,25 - 34 Años,Femenino,Jutiapa,Otro Municipio,Profesional Independiente
1765,25 - 34 Años,Masculino,Santa Rosa,Cabecera Municipal,Estudiante
1766,25 - 34 Años,Femenino,Chimaltenango,Patzún,Empleado Privado
1767,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1768,Menos De 18 Años,Masculino,Jalapa,Otro Municipio,Empleado Privado
1769,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
1770,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Ama De Casa
1771,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Empleado Privado
1772,25 - 34 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Público
559,45 - 54 Años,Masculino,Escuintla,Palín,Empleado Privado
1774,Menos De 18 Años,Masculino,Guate,Guatemala,Empleado Privado
1775,Menos De 18 Años,Masculino,Sacatepéquez,Jocotenango,Estudiante
1776,45 - 54 Años,Femenino,Sacatepéquez,Ciudad Vieja,Empleado Público
1777,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Empresario
1778,35 - 44 Años,Femenino,Jutiapa,Otro Municipio,Empleado Privado
1779,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
1780,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Profesional Independiente
1781,45 - 54 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1782,18 - 24 Años,Masculino,Quetzaltenango,Olintepeque,Empleado Privado
1783,25 - 34 Años,Femenino,Sacatepéquez,Ciudad Vieja,Comerciante
1784,55 Años O Más,Masculino,Chimaltenango,Tecpán Guatemala,No Indicado
1785,18 - 24 Años,Femenino,Quiché,Cabecera Municipal,Comerciante
1786,18 - 24 Años,Femenino,Escuintla,Escuintla,Ama De Casa
1787,18 - 24 Años,Femenino,Chimaltenango,Patzún,Jubilado
1788,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Profesional Independiente
1789,25 - 34 Años,Masculino,Guatemala,Guatemala,Estudiante
1790,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
1791,Menos De 18 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Empresario
1792,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1793,55 Años O Más,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
1794,25 - 34 Años,Prefiero No Indicarlo,San Marcos,Cabecera Municipal,Comerciante
1795,55 Años O Más,Femenino,Guatemala,Mixco,Empresario
1796,18 - 24 Años,Femenino,Escuintla,Palín,Empleado Privado
1797,Menos De 18 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Público
1798,35 - 44 Años,Masculino,El Progreso,Cabecera Municipal,Empleado Público
1799,45 - 54 Años,Masculino,Quetzaltenango,Olintepeque,Profesional Independiente
1800,Menos De 18 Años,Femenino,Guatemala,Villa Nueva,Empresario
1801,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Empleado Público
1802,Menos De 18 Años,Masculino,Sacatepéquez,Antigua Guatemala,Empleado Privado
1803,18 - 24 Años,Femenino,Quetzaltenango,Coatepeque,Estudiante
1804,18 - 24 Años,Femenino,Guatemala,Guatemala,Empresario
1805,35 - 44 Años,Masculino,Suchitepéquez,Suchitepéquez,Empleado Público
1806,35 - 44 Años,Masculino,Quiché,Cabecera Municipal,Comerciante
1807,45 - 54 Años,Femenino,Huehuetenango,Otro Municipio,Comerciante
1808,25 - 34 Años,Femenino,Guatemala,Mixco,Comerciante
1809,45 - 54 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
